LAMMPS Description

300  atoms
200  bonds
100  angles
0  dihedrals
0  impropers

1  atom types
1  bond types
1  angle types

0 46.586 xlo xhi
0 46.586 ylo yhi
0 46.586 zlo zhi

Masses

1 52.853580

Atoms

74 25 1 0.0 20.187992 26.117274 17.768098
75 25 1 0.0 20.561017 27.849915 13.415075
76 26 1 0.0 16.231606 11.666316 26.501243
77 26 1 0.0 15.481472 7.078632 27.194389
78 26 1 0.0 14.731339 2.490947 27.887534
79 27 1 0.0 6.796131 13.675483 18.363901
80 27 1 0.0 7.353611 9.085683 17.519536
81 27 1 0.0 7.911092 4.495883 16.675172
82 28 1 0.0 23.187027 13.231290 10.595031
83 28 1 0.0 26.189054 14.564964 13.956451
84 28 1 0.0 29.191081 15.898639 17.317871
85 29 1 0.0 10.677805 11.836727 9.102904
86 29 1 0.0 12.168086 14.117175 5.272940
87 29 1 0.0 13.658367 16.397623 1.442977
88 30 1 0.0 10.380103 7.777410 2.169396
89 30 1 0.0 6.204306 6.644189 4.004751
90 30 1 0.0 2.028508 5.510968 5.840106
91 31 1 0.0 23.846899 9.548894 6.125214
92 31 1 0.0 19.850108 7.802925 4.373854
93 31 1 0.0 15.853318 6.056957 2.622494
94 32 1 0.0 23.914377 22.521145 14.554106
95 32 1 0.0 21.508872 20.802134 18.207673
96 32 1 0.0 19.103367 19.083123 21.861239
97 33 1 0.0 12.506187 15.092524 21.458319
98 33 1 0.0 10.190270 15.607341 25.515596
99 33 1 0.0 7.874353 16.122159 29.572872
100 34 1 0.0 26.285864 25.373739 5.560724
101 34 1 0.0 21.605734 25.763742 5.375562
102 34 1 0.0 16.925605 26.153746 5.190400
103 35 1 0.0 25.100439 18.459010 21.251102
104 35 1 0.0 24.145134 23.060896 21.245505
105 35 1 0.0 23.189828 27.662783 21.239907
106 36 1 0.0 11.380320 19.924452 18.669366
107 36 1 0.0 13.711726 24.004023 18.777260
108 36 1 0.0 16.043132 28.083595 18.885155
109 37 1 0.0 8.590370 2.647924 14.026912
110 37 1 0.0 4.742857 4.392098 11.966693
111 37 1 0.0 0.895344 6.136273 9.906475
112 38 1 0.0 23.451895 1.385482 12.344360
113 38 1 0.0 19.795091 4.261032 13.014428
114 38 1 0.0 16.138286 7.136583 13.684497
115 39 1 0.0 14.390170 20.935463 17.770571
116 39 1 0.0 10.728115 23.854642 17.373400
117 39 1 0.0 7.066059 26.773820 16.976228
118 40 1 0.0 25.040362 11.663066 8.360210
119 40 1 0.0 20.722778 10.054979 9.288929
120 40 1 0.0 16.405193 8.446891 10.217648
121 41 1 0.0 25.230279 20.426141 12.212567
122 41 1 0.0 20.635198 21.407250 12.325041
123 41 1 0.0 16.040116 22.388358 12.437515
124 42 1 0.0 5.812790 29.938495 10.585164
125 42 1 0.0 5.044971 26.784252 7.186457
126 42 1 0.0 4.277153 23.630009 3.787751
127 43 1 0.0 0.976081 16.883258 12.960440
128 43 1 0.0 4.940356 14.416545 12.422065
129 43 1 0.0 8.904631 11.949831 11.883690
130 44 1 0.0 20.844041 25.081463 25.177803
131 44 1 0.0 25.053683 25.596546 23.152067
132 44 1 0.0 29.263324 26.111630 21.126331
133 45 1 0.0 16.167167 12.865838 19.894423
134 45 1 0.0 17.419314 8.536925 21.229581
135 45 1 0.0 18.671461 4.208013 22.564738
136 46 1 0.0 8.556188 5.083333 1.618373
137 46 1 0.0 11.959382 3.426821 4.404811
138 46 1 0.0 15.362577 1.770309 7.191249
139 47 1 0.0 12.875084 25.580170 6.337333
140 47 1 0.0 16.704366 22.913560 5.775385
141 47 1 0.0 20.533648 20.246949 5.213436
142 48 1 0.0 18.901376 15.579807 20.660796
143 48 1 0.0 19.607332 10.933238 20.628808
144 48 1 0.0 20.313288 6.286669 20.596820
145 49 1 0.0 10.421809 11.070014 1.965733
146 49 1 0.0 13.279774 7.790076 3.744509
147 49 1 0.0 16.137739 4.510138 5.523286
148 50 1 0.0 10.311617 22.562098 20.383392
149 50 1 0.0 5.679448 21.942693 19.884043
150 50 1 0.0 1.047279 21.323288 19.384694
151 51 1 0.0 28.690403 11.075714 12.035975
152 51 1 0.0 26.481295 11.491327 16.163578
153 51 1 0.0 24.272187 11.906940 20.291182
154 52 1 0.0 28.177816 9.997476 22.582937
155 52 1 0.0 26.114950 6.332231 20.485185
156 52 1 0.0 24.052084 2.666986 18.387434
157 53 1 0.0 26.230811 11.025246 26.469789
158 53 1 0.0 27.348359 15.583881 26.714603
159 53 1 0.0 28.465906 20.142516 26.959417
160 54 1 0.0 13.901268 11.007713 4.131931
161 54 1 0.0 13.120294 9.681290 8.572729
162 54 1 0.0 12.339321 8.354866 13.013526
163 55 1 0.0 1.453115 29.291326 25.032901
164 55 1 0.0 5.188481 26.490990 25.576187
165 55 1 0.0 8.923848 23.690654 26.119472
166 56 1 0.0 24.548832 16.849506 12.229896
167 56 1 0.0 23.139597 17.025174 16.710208
168 56 1 0.0 21.730361 17.200841 21.190520
169 57 1 0.0 25.642616 7.113313 24.551183
170 57 1 0.0 21.682507 7.159947 27.082065
171 57 1 0.0 17.722399 7.206581 29.612948
172 58 1 0.0 17.510951 27.494749 12.040679
173 58 1 0.0 17.554090 23.835890 14.990406
174 58 1 0.0 17.597230 20.177031 17.940133
175 59 1 0.0 24.445316 17.580600 27.403770
176 59 1 0.0 25.679198 22.115339 27.464352
177 59 1 0.0 26.913080 26.650079 27.524935
178 60 1 0.0 13.073943 12.700749 18.757607
179 60 1 0.0 17.212651 10.878401 17.476926
180 60 1 0.0 21.351359 9.056054 16.196246
181 61 1 0.0 14.112627 7.949039 23.286130
182 61 1 0.0 11.486286 9.900539 19.912115
183 61 1 0.0 8.859945 11.852039 16.538099
184 62 1 0.0 15.998208 10.433619 13.754220
185 62 1 0.0 12.659947 13.683712 13.135428
186 62 1 0.0 9.321685 16.933805 12.516636
187 63 1 0.0 9.721850 14.319247 14.496310
188 63 1 0.0 6.661550 10.780147 14.049842
189 63 1 0.0 3.601250 7.241046 13.603375
190 64 1 0.0 3.094112 15.094712 18.722946
191 64 1 0.0 5.049097 19.226652 17.629738
192 64 1 0.0 7.004082 23.358592 16.536529
193 65 1 0.0 23.196376 7.850789 20.233861
194 65 1 0.0 18.938733 8.181473 18.270921
195 65 1 0.0 14.681091 8.512156 16.307982
196 66 1 0.0 24.882569 14.982537 8.372803
197 66 1 0.0 20.421212 13.846956 7.425835
198 66 1 0.0 15.959854 12.711375 6.478867
199 67 1 0.0 14.776116 14.258515 24.496910
200 67 1 0.0 10.370543 13.268760 23.192567
201 67 1 0.0 5.964970 12.279006 21.888225
202 68 1 0.0 5.171977 1.824989 8.562232
203 68 1 0.0 5.739603 6.303479 7.254208
204 68 1 0.0 6.307230 10.781970 5.946185
205 69 1 0.0 12.839048 15.787087 27.474803
206 69 1 0.0 14.362239 19.191561 24.614831
207 69 1 0.0 15.885430 22.596036 21.754859
208 70 1 0.0 10.894617 7.947754 24.009803
209 70 1 0.0 13.323386 11.797536 22.839221
210 70 1 0.0 15.752155 15.647317 21.668640
211 71 1 0.0 6.409980 18.148166 8.592214
212 71 1 0.0 7.545423 22.161787 10.758229
213 71 1 0.0 8.680866 26.175407 12.924244
214 72 1 0.0 13.010308 5.305162 25.905536
215 72 1 0.0 17.108042 6.977159 24.323447
216 72 1 0.0 21.205776 8.649155 22.741359
217 73 1 0.0 24.372614 13.964464 16.732048
218 73 1 0.0 21.604951 16.438275 13.849290
219 73 1 0.0 18.837287 18.912087 10.966532
220 74 1 0.0 8.123721 19.264688 18.812347
221 74 1 0.0 5.430628 16.108848 16.603745
222 74 1 0.0 2.737536 12.953008 14.395142
223 75 1 0.0 -0.034040 9.706480 25.725166
224 75 1 0.0 3.693587 12.296553 24.506020
225 75 1 0.0 7.421214 14.886626 23.286875
226 76 1 0.0 8.641419 14.411666 6.109028
227 76 1 0.0 11.503462 15.458927 9.687010
228 76 1 0.0 14.365505 16.506188 13.264992
229 77 1 0.0 19.361806 11.032479 5.846147
230 77 1 0.0 23.190256 13.502895 4.692883
231 77 1 0.0 27.018706 15.973310 3.539619
232 78 1 0.0 5.551503 17.966142 13.878953
233 78 1 0.0 4.564373 22.553455 13.610383
234 78 1 0.0 3.577243 27.140768 13.341812
235 79 1 0.0 22.083221 11.843506 17.803545
236 79 1 0.0 25.894604 9.353716 18.971581
237 79 1 0.0 29.705987 6.863926 20.139616
238 80 1 0.0 1.491815 17.076286 21.907873
239 80 1 0.0 1.227792 12.737448 20.120480
240 80 1 0.0 0.963769 8.398609 18.333087
241 81 1 0.0 1.204619 14.082609 23.266459
242 81 1 0.0 4.247419 17.553017 24.153950
243 81 1 0.0 7.290218 21.023425 25.041441
244 82 1 0.0 15.799996 7.860886 6.166007
245 82 1 0.0 14.073135 4.404409 8.841958
246 82 1 0.0 12.346273 0.947931 11.517908
247 83 1 0.0 18.821942 14.409476 25.571901
248 83 1 0.0 16.592455 11.344857 22.792063
249 83 1 0.0 14.362968 8.280238 20.012225
250 84 1 0.0 12.113369 16.042220 15.976242
251 84 1 0.0 10.142725 16.986855 20.137279
252 84 1 0.0 8.172081 17.931489 24.298315
253 85 1 0.0 19.219792 13.443748 16.864192
254 85 1 0.0 22.845143 13.335643 13.875022
255 85 1 0.0 26.470494 13.227537 10.885851
256 86 1 0.0 13.567754 20.467820 1.065049
257 86 1 0.0 13.365118 22.484286 5.305663
258 86 1 0.0 13.162483 24.500751 9.546277
259 87 1 0.0 15.669422 13.404316 11.680320
260 87 1 0.0 17.560660 17.285304 13.538046
261 87 1 0.0 19.451898 21.166292 15.395773
262 88 1 0.0 4.727758 28.984432 22.022497
263 88 1 0.0 5.426191 24.338091 22.139566
264 88 1 0.0 6.124624 19.691750 22.256635
265 89 1 0.0 3.351964 9.482576 22.293260
266 89 1 0.0 6.037463 10.526716 26.006461
267 89 1 0.0 8.722963 11.570856 29.719663
268 90 1 0.0 24.007067 23.048215 10.617675
269 90 1 0.0 22.132372 18.759566 11.045463
270 90 1 0.0 20.257678 14.470916 11.473251
271 91 1 0.0 13.590020 4.459160 18.620411
272 91 1 0.0 18.100570 5.095243 17.462680
273 91 1 0.0 22.611120 5.731326 16.304950
274 92 1 0.0 15.900918 21.515841 28.986254
275 92 1 0.0 19.837974 24.081718 29.062821
276 92 1 0.0 23.775031 26.647595 29.139388
277 93 1 0.0 27.126414 29.738589 21.698451
278 93 1 0.0 26.292492 29.042108 17.125761
279 93 1 0.0 25.458570 28.345628 12.553072
280 94 1 0.0 25.713102 5.355386 17.359447
281 94 1 0.0 24.694421 3.441213 21.529367
282 94 1 0.0 23.675741 1.527040 25.699287
283 95 1 0.0 2.798330 19.628492 13.131422
284 95 1 0.0 7.324201 20.745434 13.730533
285 95 1 0.0 11.850072 21.862377 14.329643
286 96 1 0.0 15.599278 19.570954 10.776893
287 96 1 0.0 18.569349 23.201466 10.480149
288 96 1 0.0 21.539420 26.831979 10.183405
289 97 1 0.0 13.645371 28.706603 15.966288
290 97 1 0.0 18.282079 27.956237 15.799271
291 97 1 0.0 22.918786 27.205872 15.632253
292 98 1 0.0 14.612552 16.525778 9.974773
293 98 1 0.0 11.980531 18.783939 13.147024
294 98 1 0.0 9.348509 21.042100 16.319274
295 99 1 0.0 8.094799 4.982738 25.717192
296 99 1 0.0 4.182430 6.542588 23.631470
297 99 1 0.0 0.270061 8.102439 21.545749
298 100 1 0.0 27.859481 21.621495 8.564199
299 100 1 0.0 23.568331 19.814020 7.924614
300 100 1 0.0 19.277181 18.006545 7.285028

Bonds

1 1 1 2
2 1 2 3
3 1 4 5
4 1 5 6
5 1 7 8
6 1 8 9
7 1 10 11
8 1 11 12
9 1 13 14
10 1 14 15
11 1 16 17
12 1 17 18
13 1 19 20
14 1 20 21
15 1 22 23
16 1 23 24
17 1 25 26
18 1 26 27
19 1 28 29
20 1 29 30
21 1 31 32
22 1 32 33
23 1 34 35
24 1 35 36
25 1 37 38
26 1 38 39
27 1 40 41
28 1 41 42
29 1 43 44
30 1 44 45
31 1 46 47
32 1 47 48
33 1 49 50
34 1 50 51
35 1 52 53
36 1 53 54
37 1 55 56
38 1 56 57
39 1 58 59
40 1 59 60
41 1 61 62
42 1 62 63
43 1 64 65
44 1 65 66
45 1 67 68
46 1 68 69
47 1 70 71
48 1 71 72
49 1 73 74
50 1 74 75
51 1 76 77
52 1 77 78
53 1 79 80
54 1 80 81
55 1 82 83
56 1 83 84
57 1 85 86
58 1 86 87
59 1 88 89
60 1 89 90
61 1 91 92
62 1 92 93
63 1 94 95
64 1 95 96
65 1 97 98
66 1 98 99
67 1 100 101
68 1 101 102
69 1 103 104
70 1 104 105
71 1 106 107
72 1 107 108
73 1 109 110
74 1 110 111
75 1 112 113
76 1 113 114
77 1 115 116
78 1 116 117
79 1 118 119
80 1 119 120
81 1 121 122
82 1 122 123
83 1 124 125
84 1 125 126
85 1 127 128
86 1 128 129
87 1 130 131
88 1 131 132
89 1 133 134
90 1 134 135
91 1 136 137
92 1 137 138
93 1 139 140
94 1 140 141
95 1 142 143
96 1 143 144
97 1 145 146
98 1 146 147
99 1 148 149
100 1 149 150
101 1 151 152
102 1 152 153
103 1 154 155
104 1 155 156
105 1 157 158
106 1 158 159
107 1 160 161
108 1 161 162
109 1 163 164
110 1 164 165
111 1 166 167
112 1 167 168
113 1 169 170
114 1 170 171
115 1 172 173
116 1 173 174
117 1 175 176
118 1 176 177
119 1 178 179
120 1 179 180
121 1 181 182
122 1 182 183
123 1 184 185
124 1 185 186
125 1 187 188
126 1 188 189
127 1 190 191
128 1 191 192
129 1 193 194
130 1 194 195
131 1 196 197
132 1 197 198
133 1 199 200
134 1 200 201
135 1 202 203
136 1 203 204
137 1 205 206
138 1 206 207
139 1 208 209
140 1 209 210
141 1 211 212
142 1 212 213
143 1 214 215
144 1 215 216
145 1 217 218
146 1 218 219
147 1 220 221
148 1 221 222
149 1 223 224
150 1 224 225
151 1 226 227
152 1 227 228
153 1 229 230
154 1 230 231
155 1 232 233
156 1 233 234
157 1 235 236
158 1 236 237
159 1 238 239
160 1 239 240
161 1 241 242
162 1 242 243
163 1 244 245
164 1 245 246
165 1 247 248
166 1 248 249
167 1 250 251
168 1 251 252
169 1 253 254
170 1 254 255
171 1 256 257
172 1 257 258
173 1 259 260
174 1 260 261
175 1 262 263
176 1 263 264
177 1 265 266
178 1 266 267
179 1 268 269
180 1 269 270
181 1 271 272
182 1 272 273
183 1 274 275
184 1 275 276
185 1 277 278
186 1 278 279
187 1 280 281
188 1 281 282
189 1 283 284
190 1 284 285
191 1 286 287
192 1 287 288
193 1 289 290
194 1 290 291
195 1 292 293
196 1 293 294
197 1 295 296
198 1 296 297
199 1 298 299
200 1 299 300

Angles

1 1 1 2 3
2 1 4 5 6
3 1 7 8 9
4 1 10 11 12
5 1 13 14 15
6 1 16 17 18
7 1 19 20 21
8 1 22 23 24
9 1 25 26 27
10 1 28 29 30
11 1 31 32 33
12 1 34 35 36
13 1 37 38 39
14 1 40 41 42
15 1 43 44 45
16 1 46 47 48
17 1 49 50 51
18 1 52 53 54
19 1 55 56 57
20 1 58 59 60
21 1 61 62 63
22 1 64 65 66
23 1 67 68 69
24 1 70 71 72
25 1 73 74 75
26 1 76 77 78
27 1 79 80 81
28 1 82 83 84
29 1 85 86 87
30 1 88 89 90
31 1 91 92 93
32 1 94 95 96
33 1 97 98 99
34 1 100 101 102
35 1 103 104 105
36 1 106 107 108
37 1 109 110 111
38 1 112 113 114
39 1 115 116 117
40 1 118 119 120
41 1 121 122 123
42 1 124 125 126
43 1 127 128 129
44 1 130 131 132
45 1 133 134 135
46 1 136 137 138
47 1 139 140 141
48 1 142 143 144
49 1 145 146 147
50 1 148 149 150
51 1 151 152 153
52 1 154 155 156
53 1 157 158 159
54 1 160 161 162
55 1 163 164 165
56 1 166 167 168
57 1 169 170 171
58 1 172 173 174
59 1 175 176 177
60 1 178 179 180
61 1 181 182 183
62 1 184 185 186
63 1 187 188 189
64 1 190 191 192
65 1 193 194 195
66 1 196 197 198
67 1 199 200 201
68 1 202 203 204
69 1 205 206 207
70 1 208 209 210
71 1 211 212 213
72 1 214 215 216
73 1 217 218 219
74 1 220 221 222
75 1 223 224 225
76 1 226 227 228
77 1 229 230 231
78 1 232 233 234
79 1 235 236 237
80 1 238 239 240
81 1 241 242 243
82 1 244 245 246
83 1 247 248 249
84 1 250 251 252
85 1 253 254 255
86 1 256 257 258
87 1 259 260 261
88 1 262 263 264
89 1 265 266 267
90 1 268 269 270
91 1 271 272 273
92 1 274 275 276
93 1 277 278 279
94 1 280 281 282
95 1 283 284 285
96 1 286 287 288
97 1 289 290 291
98 1 292 293 294
99 1 295 296 297
100 1 298 299 300

